Customer ID,Name,Age,Gender,Marital Status,Employment Status,Highest Level of Education,Currently Studying?,Dependents,Annual Income,Current Loans,Interest Rate (%),Credit History,Asset Details ($),Transaction History (Monthly),Credit Score,Address,Vehicle Ownership,Repayment Amount ($),Existing Dues ($),Mortgage,Debt-to-Income Ratio (%),Loan Eligibility,Credit Card Ownership,Asset Details,Loan Count,Loan Tenure (Months),Monthly EMI ($)
4edd702f-c51d-4fc3-8589-4c1177faa5e8,Chris Martinez,32,Male,Married,Employed,Undergrad,Yes,4,111561,2,12.39013759,No History,245121,88,356,"Chicago, CA",No,1045.050527,14803,No,11.05,No,Yes,Scooter,1,112,15.78640678
ba3c723c-924d-46c6-a159-3a22edb9e543,Sarah Davis,30,Female,Married,Unemployed,Undergrad,No,3,117851,1,19.27231207,Good,412559,76,306,"Los Angeles, CA",No,5777.167179,37355,No,49.25,No,Yes,Scooter,1,256,94.38052178
24c34f2e-58a3-43c5-993c-0b2c7c54eb6a,Chris Williams,36,Female,Married,Employed,Grad,No,0,55558,0,12.14085335,Bad,68422,47,497,"Phoenix, NY",Yes,6520.358126,9640,No,104.19,No,Yes,Car,1,42,191.3324926
88ae4aa9-c8e7-4d05-8c74-a548603b44d3,David Johnson,28,Other,Single,Unemployed,Grad,No,3,142671,0,17.95399283,No History,326318,44,300,"Houston, TX",Yes,4513.875801,8709,No,25.52,No,Yes,Car,1,301,68.31704472
f0d8be84-799e-4d77-87e4-c966884d0bde,Alex Johnson,53,Female,Married,Retired,Grad,No,2,88257,1,5.881471615,Bad,258142,21,795,"Houston, AZ",Yes,1627.3958,22900,No,24.17,Yes,Yes,Car,1,267,10.94217377
39a236cf-12a9-45f2-9b30-e1ff4d8156a7,Jane Rodriguez,49,Female,Single,Employed,Grad,No,2,107674,0,19.29545628,Fair,337187,26,303,"Chicago, IL",Yes,9316.219037,39152,No,53.23,No,Yes,Car,1,217,154.654005
fa4954db-5281-42ac-a64e-0a90742badd5,Robert Williams,33,Male,Single,Self-employed,Grad,Yes,1,36995,1,7.812967205,Fair,149200,34,580,"Chicago, TX",Yes,615.3594104,1919,Yes,10.25,No,Yes,House,1,79,9.988359956
dd55ae58-0c7a-4816-b176-b7b33f3154b9,Alex Johnson,46,Other,Single,Employed,Undergrad,No,3,107107,2,19.69902552,Bad,399108,13,768,"Phoenix, NY",No,3245.589899,14007,Yes,34.5,Yes,No,House,1,226,54.65795975
2d256498-7031-460b-b1de-8b3179e4a776,Jane Rodriguez,42,Other,Single,Unemployed,Grad,Yes,0,138634,2,7.633652979,Good,191972,37,577,"Chicago, TX",No,7774.747326,41270,No,33.03,No,Yes,Scooter,1,133,86.80702443
9063ab65-e829-4157-acf6-af86991da155,Sarah Williams,30,Male,Single,Self-employed,Undergrad,Yes,2,141211,0,11.66548922,Bad,247720,66,502,"Chicago, TX",Yes,1576.371909,29815,No,7.07,No,Yes,Car,1,57,36.15265236
e88a2d80-1870-40e6-b8d4-b16cdc02b0ae,Robert Jones,27,Female,Married,Unemployed,Grad,Yes,1,61075,1,9.629217374,Good,112701,76,614,"Los Angeles, NY",No,7177.532012,11059,Yes,91.99,No,Yes,House,2,80,121.9242249
7fcf7bbd-6088-4003-a0e9-8f2aa8523df3,Sarah Johnson,30,Female,Single,Retired,Grad,Yes,4,24980,1,11.49847132,No History,44658,100,512,"Chicago, CA",No,3883.984915,42959,Yes,102.99,No,Yes,House,1,38,122.4287712
a91a74e1-09f9-48b0-847c-c826bf4de196,Chris Martinez,46,Other,Single,Unemployed,Grad,Yes,3,90813,2,8.757871099,Good,440722,52,673,"New York, NY",No,6546.233792,40044,No,64.21,No,Yes,Scooter,1,182,65.10878468
0a453856-4950-4294-b719-ac98c44386ae,John Davis,22,Other,Single,Retired,Grad,Yes,4,146824,2,19.47976119,Fair,137904,92,498,"Phoenix, NY",Yes,2498.183445,28878,No,16.46,No,No,Car,2,256,41.22142227
d8cf9b4e-c9e7-48e5-b659-39f633eeb554,Michael Miller,44,Other,Single,Self-employed,Grad,Yes,4,121320,1,9.585874761,Good,336669,55,495,"Phoenix, NY",Yes,4625.129158,44225,No,36.26,No,No,Car,2,312,40.3144763
e8c98218-2f6f-4148-8461-3bc7de26d8e1,Anna Davis,53,Other,Married,Self-employed,Grad,Yes,2,38150,0,14.79912368,Bad,273346,29,841,"Phoenix, NY",No,4717.39553,46618,No,99.43,No,No,Scooter,1,285,60.0018549
a0758220-c66f-4b76-9542-b1849851d8f3,John Rodriguez,49,Male,Single,Employed,Undergrad,No,2,89510,0,7.061712344,Bad,102670,42,702,"Phoenix, IL",Yes,3064.437901,6064,No,48.28,No,No,Car,1,299,21.80625682
dcb833e0-8795-4039-95bd-2b4ed3a0982b,Sarah Garcia,56,Female,Single,Retired,Grad,No,1,135973,0,17.36581227,Bad,318600,44,410,"Phoenix, IL",Yes,3344.711293,9928,Yes,19.66,No,Yes,House,1,260,49.58605778
4ef3517c-83bb-4dc1-bb59-248334e9d9fa,Katie Johnson,55,Other,Single,Unemployed,Grad,No,2,70695,2,13.13761915,Fair,274060,17,821,"New York, TX",No,5238.493452,34831,Yes,44.98,No,Yes,House,2,13,434.5146806
5287aa24-8d2a-4101-9b31-2373c0382f33,Michael Rodriguez,26,Other,Single,Self-employed,Senior Secondary,No,2,73488,1,19.69169187,No History,163100,52,751,"Houston, TX",Yes,548.1472215,4071,No,5.24,Yes,No,Car,1,31,22.70095503
4551e566-641e-410c-a849-8e85a53ef5a4,John Martinez,39,Other,Single,Unemployed,Grad,Yes,1,160750,1,11.35103325,Fair,222199,80,719,"Los Angeles, NY",No,5864.777942,8890,No,23.83,Yes,No,Scooter,1,305,58.80529195
c5844632-2e44-4b13-a868-bbf4c8fc69b9,Jane Rodriguez,32,Female,Single,Retired,Grad,No,2,40730,1,7.931718125,Fair,74450,10,642,"New York, NY",Yes,1762.137663,44437,No,35.83,Yes,Yes,Car,1,268,14.05129762
619ab046-f174-41f3-b749-6da35c06d28a,Sarah Jones,62,Male,Single,Employed,Senior Secondary,No,2,195181,1,10.19028499,Good,228325,62,592,"Chicago, NY",Yes,2399.003307,37310,No,9.45,No,Yes,Car,1,260,22.91475911
40e29696-d852-4fa4-906b-2832f1f21c82,Sarah Smith,58,Other,Married,Self-employed,Grad,Yes,4,168571,1,16.05448409,No History,286742,53,373,"Houston, TX",No,2465.241895,14478,No,26.7,No,No,Scooter,1,164,37.1873674
bb919ea3-41dd-4102-b11c-5bf20f764298,David Brown,33,Male,Single,Employed,Undergrad,Yes,2,58575,0,14.88659781,Fair,392947,14,425,"New York, IL",Yes,3032.051747,28066,No,47.57,No,No,Car,1,148,44.84613456
f393aad8-faa1-4430-b7ee-3d1c7caa3482,Michael Jones,52,Male,Single,Employed,Senior Secondary,No,1,60642,1,16.67521111,Fair,338033,81,316,"Phoenix, AZ",Yes,2451.553658,36732,No,28.08,No,No,Car,1,233,35.4912926
0e43a394-52a3-4ba4-a0a2-f3a5ad2df543,Sarah Williams,28,Other,Married,Self-employed,Senior Secondary,No,3,71654,2,6.102054383,Bad,128769,88,744,"Chicago, CA",No,697.5635697,34146,Yes,9.86,Yes,Yes,House,2,222,5.249749815
95a06ab4-62a5-42ab-b636-3f22d43b2293,Sarah Garcia,49,Female,Single,Self-employed,Grad,No,3,85146,1,13.70553163,Bad,235804,49,314,"New York, NY",Yes,5054.12639,17707,No,63.97,No,No,Car,1,200,64.36562741
2896b89d-6b37-4e4d-91a9-f05de055e60a,Alex Smith,60,Female,Single,Unemployed,Senior Secondary,Yes,1,52700,0,18.98253016,Good,32938,10,419,"New York, TX",No,5343.653118,13219,Yes,101.9,No,No,House,2,243,86.43706499
3ccb4a1f-019e-42c7-8eff-4d86a9b7d613,David Martinez,36,Male,Single,Retired,Undergrad,Yes,4,70194,1,6.618528792,No History,178200,25,619,"Houston, IL",Yes,1950.524558,29945,Yes,35.9,Yes,No,House,1,147,19.40151536
f1cc7838-62c0-48ef-84af-e3f84536de4c,David Davis,41,Male,Single,Self-employed,Undergrad,Yes,1,98279,1,6.415028884,No History,84305,100,396,"Houston, TX",No,3983.124848,44104,Yes,38.22,No,Yes,House,1,27,158.819068
8829bb72-78b9-4d09-bc24-9d1326346b2a,John Brown,35,Other,Single,Retired,Senior Secondary,No,0,46924,1,15.74906547,Good,401292,29,583,"Phoenix, CA",No,825.160083,33622,Yes,21.07,No,No,House,1,125,13.46892537
822c88b2-5bd4-45fb-9812-7a182549cbdc,Jane Martinez,59,Male,Married,Employed,Undergrad,Yes,1,113330,0,9.727736838,Fair,380346,56,740,"Houston, AZ",No,592.5357831,11171,No,5.26,Yes,No,Scooter,1,275,5.388424919
3e9c8768-c4a7-475a-a36e-3de37666c6d0,Alex Johnson,52,Other,Single,Unemployed,Undergrad,No,3,105412,0,14.87868816,Bad,495839,85,479,"Chicago, CA",No,4102.548165,12241,Yes,42.89,No,No,House,1,290,52.33540282
13b96446-471d-4293-9a6b-aec57272983c,Anna Martinez,33,Other,Single,Retired,Grad,No,4,182843,1,13.1807677,No History,363059,95,593,"New York, AZ",Yes,2995.570754,22889,Yes,19.53,No,No,House,1,84,54.79013746
24ebbf76-8ceb-4af8-8eea-815f0dc0b563,Sarah Miller,49,Male,Single,Retired,Grad,Yes,0,102686,0,19.79099988,Fair,459617,21,493,"Phoenix, NY",Yes,4682.879632,24975,Yes,50.4,No,No,House,2,235,78.92172221
ebfff8e4-4e25-440c-8299-5d368a9b4948,Jane Miller,52,Male,Single,Self-employed,Grad,No,4,141077,1,18.33584625,Fair,324518,69,531,"Phoenix, TX",No,2490.485363,6600,No,17.74,No,No,Scooter,1,45,76.94041578
0820bfd8-cc18-4617-9d68-52416f535cdc,John Martinez,26,Male,Single,Self-employed,Senior Secondary,No,3,44727,1,15.17109172,Bad,239631,49,608,"New York, TX",No,9368.453738,49281,Yes,115.88,No,No,House,1,256,123.3901665
42b68257-a4ae-4e0d-af99-a923562eb89a,Jane Garcia,23,Female,Single,Unemployed,Undergrad,Yes,3,183171,0,8.925119392,Bad,273962,40,840,"Houston, NY",Yes,3955.353171,38303,No,25.35,Yes,Yes,Car,1,249,34.93897243
22f0ca8c-bff5-4665-951b-e2ca2a1b5c37,Michael Smith,62,Male,Married,Self-employed,Senior Secondary,Yes,2,148711,0,8.928622432,No History,419375,95,441,"Houston, CA",No,5356.380787,45571,No,36.5,No,Yes,Scooter,1,29,206.0296319
478dd4e2-b41d-4194-a4a1-8cef4c824b3b,Michael Davis,44,Male,Single,Employed,Undergrad,No,2,47616,0,18.23365701,No History,443671,40,513,"Phoenix, NY",Yes,2441.153068,47022,No,43.83,No,Yes,Car,1,55,65.80214023
13f8f3de-330d-4bcf-99e5-4f69de695a8f,Michael Williams,29,Male,Married,Employed,Senior Secondary,No,0,138026,2,13.78011598,No History,177649,80,436,"Houston, CA",Yes,1232.593206,41148,Yes,9.3,No,No,House,1,154,17.10140183
0b2f9210-ac68-4be0-92d4-853aab6aa127,Robert Rodriguez,28,Male,Single,Employed,Undergrad,No,4,35634,2,16.83922673,Bad,234671,53,544,"Phoenix, NY",Yes,1760.162009,36533,No,55.56,No,Yes,Car,1,26,81.26646486
3a6046b7-6fb4-41c5-a0a4-02e559755381,John Davis,35,Other,Single,Retired,Grad,Yes,4,81198,2,11.7479631,Fair,323694,75,748,"Chicago, NY",No,2496.913268,18100,No,26.54,Yes,No,Scooter,1,104,38.37795153
24bedc90-1237-4aab-b021-027b1205d0e3,Michael Miller,18,Male,Single,Employed,Undergrad,No,2,171846,1,6.54610455,No History,356416,71,326,"Phoenix, NY",Yes,1393.272171,19433,Yes,7.18,No,No,House,1,290,9.577799358
6ea9822e-5c1a-4c12-a673-849d97f07759,John Jones,56,Male,Single,Retired,Grad,Yes,4,151602,2,9.990296874,No History,405310,28,365,"New York, CA",Yes,2342.63171,11303,Yes,26.27,No,Yes,House,2,226,23.04097197
3bd150d6-d6a2-4390-9514-1031ff44ebad,Chris Miller,59,Female,Single,Retired,Grad,No,3,79438,2,7.417237914,No History,286694,84,635,"Chicago, IL",No,3406.166487,29661,No,44,No,No,Scooter,1,260,26.36542751
08adadd1-885e-467e-ab0b-dddc47cee489,John Davis,38,Female,Married,Unemployed,Grad,Yes,4,89780,1,16.72749225,Fair,422877,20,441,"New York, CA",No,4309.879897,1822,No,31.16,No,No,Scooter,1,82,88.52864963
74ae2b93-29e8-4c2d-bc95-77910a1b83b3,Sarah Smith,47,Other,Single,Employed,Senior Secondary,Yes,1,86183,2,15.50767984,Good,362544,66,416,"Houston, CA",No,532.1098632,45329,Yes,6.11,No,Yes,House,1,120,8.750971766
be146065-95c1-42f0-920b-77c828dd076e,Sarah Martinez,28,Male,Single,Self-employed,Senior Secondary,No,4,166904,1,6.326193836,Fair,358507,80,719,"Phoenix, IL",No,1202.557851,39831,No,7.73,Yes,Yes,Scooter,1,299,8.000616048
2a1b0e08-62f0-4fe0-a1b4-889fc0618acb,Jane Jones,32,Other,Single,Employed,Undergrad,Yes,2,36021,1,14.32078098,Good,291910,22,428,"Los Angeles, NY",No,1035.82484,16221,No,16.76,No,Yes,Scooter,1,171,14.23343482
23bed7cc-1ff2-4477-9c3c-b54efebadf0a,Anna Martinez,35,Female,Married,Retired,Grad,No,3,68809,1,18.1120326,Bad,108544,86,654,"Chicago, CA",No,4144.810509,46022,No,51.22,No,No,Scooter,1,300,63.26604619
446722e9-3a52-461e-8e5f-30e89360ce02,John Johnson,30,Other,Married,Self-employed,Undergrad,Yes,3,167492,1,15.46046443,Good,96655,62,443,"Phoenix, AZ",No,1315.971068,19367,No,11.27,No,No,Scooter,2,182,18.78229569
428f1a28-122a-431a-8579-97fcbb51e76d,Alex Jones,60,Other,Single,Self-employed,Senior Secondary,No,1,65005,0,12.66667869,Bad,340055,72,372,"Chicago, TX",Yes,2857.795306,17987,No,49.14,No,Yes,Car,1,24,135.4178023
bafe2475-2a4a-4b6c-a2cc-f6369d77b919,Sarah Jones,25,Female,Single,Self-employed,Undergrad,No,4,189577,0,9.677949274,Good,124980,27,740,"New York, AZ",No,792.141654,22839,Yes,3.64,Yes,Yes,House,2,231,7.572734387
4859781c-daa5-43f9-87d4-cd9a9f14feee,Michael Jones,55,Male,Single,Unemployed,Undergrad,No,3,79637,2,18.30645124,Fair,299987,13,699,"Phoenix, AZ",Yes,240.9370058,34177,No,2.15,Yes,No,Car,2,196,3.874881284
1ad7baa7-a9a4-4c75-b564-c6b7be6ae8ef,Chris Smith,20,Male,Single,Unemployed,Grad,Yes,2,193086,2,11.34207323,Fair,274674,95,443,"Phoenix, AZ",Yes,3723.823209,22616,Yes,23.14,No,Yes,House,2,334,36.7854785
27fdfa68-99e6-47d5-843b-40842f070e4f,Sarah Smith,22,Male,Married,Self-employed,Undergrad,No,3,156621,0,17.8309037,No History,35244,20,529,"Chicago, NY",Yes,2230.004918,18768,Yes,8.04,No,No,House,1,220,34.47952069
0c80601d-f1cc-4c18-b1f8-7808831a6b7d,Robert Rodriguez,51,Male,Single,Retired,Grad,No,4,158557,1,16.74499757,Bad,294111,35,484,"Los Angeles, NY",No,1503.076049,26782,No,10.62,No,Yes,Scooter,1,299,21.31235442
1a95021b-d493-4be7-991e-0003d2b15c37,David Williams,21,Female,Single,Self-employed,Undergrad,Yes,1,119062,2,17.24340448,Bad,329744,41,566,"New York, CA",No,3869.168785,9786,Yes,29.63,No,No,House,1,340,56.03633092
ded24094-784d-40ad-afd9-c619753ebdf0,Michael Rodriguez,37,Male,Married,Self-employed,Grad,No,2,147168,2,19.8469628,Good,141823,40,352,"New York, NY",Yes,2668.588298,13315,Yes,17.69,No,Yes,House,1,117,51.72508419
885b64f7-bce9-469a-bdd8-9ac1f3eba796,Alex Jones,42,Female,Single,Self-employed,Undergrad,Yes,4,25768,2,16.23137774,Fair,431708,22,690,"Phoenix, CA",No,2198.079787,4132,Yes,71.72,No,No,House,1,223,31.29574357
c92a6421-9a66-4d38-8137-623f394dfba2,Katie Martinez,25,Male,Single,Self-employed,Undergrad,Yes,0,159496,1,5.510614036,No History,139704,38,802,"Los Angeles, TX",No,2415.587014,35771,Yes,10.03,Yes,Yes,House,1,336,14.12199031
6b10ba19-28ba-4b35-9ca8-1867229ee60d,John Jones,42,Male,Married,Employed,Senior Secondary,Yes,0,112401,1,8.081509025,Bad,215566,93,435,"Chicago, IL",Yes,1091.644831,10438,No,9.07,No,Yes,Car,1,243,9.14093581
9ef9f67e-5b8d-43f2-ad06-ee536e739b4c,John Miller,36,Female,Single,Retired,Senior Secondary,No,1,157439,1,5.527927255,Good,493920,30,455,"Phoenix, IL",No,2276.096236,30891,Yes,19.38,No,No,House,1,224,16.31111127
e562238d-d604-4914-b794-5b052d1a4c20,Michael Miller,21,Female,Married,Unemployed,Undergrad,No,2,158204,0,7.848703549,Fair,412977,92,425,"New York, CA",Yes,3071.892716,41543,No,26.67,No,No,Car,1,336,22.62261017
09e9cf9e-95ac-4fd4-8ec3-efc8e3d9db81,Jane Miller,40,Male,Single,Self-employed,Undergrad,No,4,56317,1,5.92159266,Good,172238,87,674,"Los Angeles, CA",Yes,483.8719874,5478,No,4.82,Yes,Yes,Car,1,207,3.73650841
b57afa9b-6af4-4132-a5e1-adb7148d5894,Michael Williams,38,Male,Married,Retired,Grad,No,2,144176,0,12.52425562,Bad,84800,65,428,"Phoenix, CA",No,3481.984333,34909,No,37.71,No,Yes,Scooter,1,260,38.96066498
165b123f-a897-416e-a6a6-01c691e836f1,Michael Johnson,61,Female,Married,Employed,Grad,No,2,84964,2,5.423093197,Fair,405185,52,817,"New York, AZ",Yes,4764.947826,20220,No,38.39,Yes,No,Car,1,328,27.88909842
3111a139-c717-4101-a8f0-866c9f852d75,Anna Johnson,53,Female,Single,Employed,Grad,No,4,109840,1,12.08868649,Good,208429,67,342,"New York, AZ",Yes,6925.622238,6183,No,48.28,No,Yes,Car,1,275,74.50000787
36597761-7e90-4626-b569-86b1c17ec526,Sarah Miller,35,Male,Single,Employed,Grad,No,4,181805,1,18.48261361,Bad,496933,57,456,"Houston, TX",No,1625.923523,47547,No,9.7,No,Yes,Scooter,1,228,25.83475346
aa5bcc58-3b20-43b3-b9a5-57231f908d24,Alex Jones,18,Female,Single,Unemployed,Grad,Yes,4,110699,2,16.22864019,Fair,230084,86,550,"Houston, AZ",Yes,5288.933234,17224,No,47.95,No,Yes,Car,1,274,73.37628983
504f01ab-21c8-4379-9fb6-755560f616e8,Anna Johnson,24,Female,Single,Unemployed,Grad,No,1,189121,0,19.15933885,Bad,251714,29,803,"Chicago, CA",Yes,6570.78861,39524,Yes,26.38,Yes,Yes,House,1,181,111.2356095
348fc341-cd62-4bc2-8170-927e5b67a4b7,Alex Miller,23,Other,Single,Self-employed,Grad,Yes,3,96366,2,8.399701606,Fair,285277,96,463,"Houston, CA",Yes,4807.716916,40822,Yes,35.51,No,Yes,House,1,167,48.91101115
f26a1f28-d8a3-4281-a5cf-74a7a619479a,Robert Williams,64,Male,Married,Self-employed,Grad,Yes,1,84625,0,12.96628725,Bad,465999,20,479,"Houston, IL",No,4297.182186,1399,No,50.86,No,No,Scooter,1,81,79.88036238
8d2ebecd-e59e-4317-96f0-751c5231fcf3,Chris Johnson,29,Other,Married,Retired,Senior Secondary,No,2,21567,2,9.778691797,Fair,392280,41,652,"Chicago, CA",No,2977.551967,39957,No,138.6,No,Yes,Scooter,1,245,28.11288924
14a2979b-0ec8-4c1a-a19d-db2bcaae4c3a,Anna Davis,54,Female,Single,Employed,Undergrad,No,0,95908,1,12.40729694,Good,120963,72,612,"Houston, TX",No,3112.222453,42731,Yes,35.2,Yes,Yes,House,1,65,65.99642126
78be0b9d-27c9-4485-a8d6-e53a0f7f38eb,Anna Martinez,64,Female,Single,Employed,Senior Secondary,No,3,28218,2,13.35613744,Good,96043,66,590,"Chicago, IL",Yes,201.2904161,37087,No,7.06,No,No,Car,1,181,2.589660509
db06a5f5-491f-4996-acab-746694a50af9,Sarah Brown,52,Female,Single,Employed,Grad,No,1,134991,2,5.542791957,Good,490746,95,836,"Houston, AZ",Yes,6233.022214,48299,No,31.5,Yes,Yes,Car,1,47,147.8379239
14d9828f-40ef-4995-a02e-5563ea429276,Jane Brown,43,Other,Single,Employed,Senior Secondary,No,4,102355,1,8.498842028,No History,252511,78,443,"Houston, CA",Yes,8203.718061,5791,Yes,56.49,No,Yes,House,1,333,64.22624425
391ad857-79f0-4296-80d5-5aaf9ffbde75,Katie Garcia,42,Female,Single,Unemployed,Grad,Yes,2,45419,0,15.57159169,Good,303955,11,404,"Chicago, IL",Yes,1599.840988,22658,Yes,40.08,No,No,House,1,270,21.4192234
5734c9f3-ab67-4242-892f-6f8c1955a395,Robert Rodriguez,46,Female,Single,Employed,Grad,Yes,4,77078,1,16.59392037,No History,127333,17,396,"Phoenix, TX",No,4117.900042,48330,Yes,48.08,No,No,House,1,262,58.54602322
3457a9d9-b8cf-4aaf-be6b-c1ccf430f265,Anna Brown,18,Male,Single,Employed,Undergrad,Yes,4,81929,1,13.54177051,Bad,81652,22,593,"New York, AZ",No,1256.158218,28812,No,21.69,No,No,Scooter,1,24,60.04020912
0152e8e7-78ba-41e0-af48-b5a83ba07aee,Robert Johnson,49,Male,Married,Retired,Grad,No,3,21383,2,9.062435419,Bad,18998,69,368,"New York, AZ",Yes,2547.265865,12152,Yes,135.14,No,No,House,1,170,26.65550819
45b96933-a2e3-4ab2-baa7-831c463d3bca,Robert Johnson,21,Female,Single,Employed,Undergrad,No,2,112504,1,11.07626175,Bad,10044,98,365,"Phoenix, CA",No,864.5708656,29611,No,4.64,No,No,Scooter,1,40,25.94781458
9b160918-b02a-4500-be75-40932e409fcc,Katie Williams,53,Male,Single,Employed,Grad,Yes,3,150407,2,6.440552178,Bad,413523,50,417,"Los Angeles, AZ",No,4384.540903,24779,Yes,24.22,No,No,House,2,68,77.12983652
090a181f-1571-4517-aa37-d2a6ac189548,Robert Garcia,25,Female,Single,Self-employed,Undergrad,Yes,4,85878,0,19.29769425,Fair,94057,27,513,"Phoenix, NY",Yes,1794.859811,18820,No,27.97,No,No,Car,1,172,30.84778487
6ee5e137-e555-4faa-88f6-c168d52c6941,Jane Davis,31,Female,Single,Unemployed,Senior Secondary,Yes,4,177426,1,18.03016207,Fair,197148,72,585,"Phoenix, CA",Yes,1673.618549,11115,Yes,8.71,No,Yes,House,1,277,25.55696132
58349357-08ab-4328-92e0-b401e283689f,Chris Martinez,36,Female,Single,Employed,Grad,Yes,0,138934,1,5.984035204,No History,401626,75,553,"Phoenix, TX",No,1120.360905,19845,No,8.32,No,No,Scooter,1,241,7.999039073
a1c3bbd1-05e6-40aa-8df7-cf7e66260359,Alex Smith,58,Other,Single,Retired,Undergrad,No,4,103144,1,7.497359985,No History,120770,92,671,"Los Angeles, NY",Yes,1576.763092,22375,No,18.08,Yes,No,Car,1,330,11.29796846
a692e275-73aa-4d41-84e8-aafece32dfd0,Katie Brown,57,Female,Married,Retired,Undergrad,No,1,138580,1,13.71641662,No History,295320,59,761,"Chicago, IL",No,153.8998832,6336,Yes,1.09,Yes,Yes,House,1,340,1.796823082
61a1f587-655f-4c0f-a5dc-bed989be82b6,Michael Smith,37,Male,Single,Employed,Senior Secondary,Yes,4,99473,1,8.486451112,Good,14888,80,512,"Chicago, IL",No,862.0785462,24739,Yes,11.12,No,Yes,House,2,204,7.995536108
2721aacc-8023-482f-94fc-d61bb0ab3610,Michael Miller,36,Other,Married,Retired,Grad,No,0,146817,0,19.01601047,Fair,376255,45,346,"Phoenix, AZ",Yes,2534.738223,23061,Yes,23.51,No,No,House,1,119,47.47749241
feec4584-06d2-4804-bbd6-a1d377bf8b66,Jane Rodriguez,23,Other,Single,Unemployed,Undergrad,No,2,191106,2,16.33385871,Fair,302848,26,678,"New York, IL",Yes,4821.025544,4643,Yes,26.02,Yes,Yes,House,1,269,67.39659481
e5f57236-9457-4fed-97c7-561f7e2e97a2,David Garcia,34,Female,Single,Retired,Senior Secondary,No,2,89612,2,9.099372694,Fair,244611,12,563,"Chicago, IL",Yes,1024.993851,36703,Yes,10.58,No,Yes,House,1,121,12.97321481
9833ce0f-0fa8-4a7e-9c56-da99b2983c3a,Michael Williams,43,Male,Single,Self-employed,Undergrad,No,0,177979,0,5.091521168,Good,458399,79,472,"New York, CA",No,3763.539994,10057,No,21.88,No,No,Scooter,2,141,35.52232093
78fdd0bd-f345-4605-9f7f-4ae42351b206,Alex Johnson,59,Female,Married,Retired,Senior Secondary,Yes,3,105021,2,16.99171087,Fair,372275,26,687,"Houston, TX",Yes,5040.062755,17897,No,31.51,Yes,No,Car,2,134,84.1547126
c17dc7e7-740d-4156-a85b-4d00bd0a96ec,Sarah Garcia,43,Female,Single,Unemployed,Undergrad,Yes,4,136021,1,11.36134564,No History,282640,38,342,"Phoenix, IL",No,7234.043353,46829,Yes,42.27,No,Yes,House,1,127,98.148216
2faaa650-d71b-41b4-bd57-91ce4786f91a,Katie Rodriguez,36,Other,Single,Unemployed,Undergrad,No,2,184791,1,14.63566568,Fair,48892,44,828,"New York, AZ",Yes,1902.451747,31672,No,13.53,Yes,Yes,Car,1,241,24.5236426
acb24386-3f7e-4554-8f26-bee5deba47f3,Jane Miller,34,Other,Single,Retired,Undergrad,No,1,140338,2,9.304622381,No History,309438,53,392,"Los Angeles, IL",Yes,2555.621117,38450,No,20.34,No,Yes,Car,2,304,21.90940654
79f699e8-9412-43ae-add6-38121542f8f7,Katie Martinez,56,Other,Single,Employed,Grad,Yes,1,43088,0,7.14309889,Fair,228917,83,566,"Los Angeles, CA",Yes,848.3991299,4508,No,14.98,No,No,Car,1,244,6.601615977
81821a93-bc92-484b-9531-975d7d5a4a28,Anna Davis,26,Other,Single,Employed,Grad,Yes,1,105698,0,15.12967388,Bad,258684,28,607,"Los Angeles, AZ",No,3952.916738,2232,Yes,42.93,No,No,House,1,328,50.67034504
9ecb5315-0599-4e34-917c-c5fd6a3a3bfb,David Jones,51,Male,Married,Unemployed,Grad,Yes,1,191424,1,11.75486882,No History,282390,24,351,"Phoenix, TX",Yes,1333.096882,44180,Yes,8.41,No,Yes,House,2,245,14.37841476
526b93b9-ded7-4dea-a187-6acc57c61758,Anna Johnson,27,Male,Single,Self-employed,Undergrad,No,2,137736,2,8.527545516,No History,334913,63,327,"New York, CA",No,2862.568758,23877,Yes,34.74,No,No,House,2,307,22.95267942
9217bfe0-6aac-4a99-9115-4a15d9ba348c,Alex Johnson,43,Other,Single,Self-employed,Undergrad,Yes,2,58264,1,7.064419993,Good,401333,19,428,"New York, IL",Yes,4179.144002,47722,No,66.46,No,Yes,Car,1,202,35.42682941
faee7261-9666-4ace-8dd6-b299352ebb75,John Jones,37,Other,Single,Unemployed,Undergrad,Yes,0,34313,1,13.70719392,Bad,41875,89,606,"New York, AZ",Yes,3321.093358,5075,No,137.3,No,No,Car,1,36,113.0353685
5c831341-d1f6-4192-a6aa-ac7112ff8dc3,Robert Johnson,23,Male,Single,Self-employed,Grad,No,4,42555,1,15.8832491,No History,158193,25,848,"Houston, CA",No,631.3774684,24831,No,16.07,Yes,No,Scooter,1,177,9.260258181
852af233-cb05-441e-95fb-69a4e5c2c046,Jane Martinez,36,Other,Single,Employed,Undergrad,No,3,140137,1,9.258304432,Good,480936,91,595,"Houston, CA",No,1422.759364,2143,Yes,9.35,No,No,House,1,304,12.15167096
820119a8-f72d-42e4-8c2a-8c7d3a276a64,John Martinez,58,Female,Married,Unemployed,Grad,Yes,3,133726,2,16.02713803,Bad,416305,74,711,"Houston, IL",Yes,1073.536315,5172,Yes,12.42,Yes,No,House,1,221,15.14507952
